vibration_mm_s,temperature_c,pressure_bar,rotational_speed_rpm,oil_viscosity_cst,current_draw_amps,humidity_pct,age_days,maintenance_lag_days,failure_within_7days
2.679,80.03,4.31,1513.3,45.2,13.665,35.3,661,227,0
2.456,71.81,4.185,1202.7,41.66,8.816,54.4,1400,53,0
2.728,64.7,5.319,1373.4,46.8,12.904,61.7,226,101,0
2.917,73.77,4.11,1425.2,47.09,8.573,35.2,1498,88,0
3.016,78.09,4.868,1529.2,45.41,11.066,56.0,25,143,0
2.944,68.44,4.22,1528.9,45.89,11.272,58.9,1714,147,0
2.572,72.64,4.27,1483.0,44.13,10.46,67.1,1389,229,0
2.342,65.61,5.015,1563.5,49.98,11.302,41.7,95,302,0
2.379,86.19,4.31,1397.4,48.68,14.065,44.7,508,249,0
2.344,72.06,4.298,1561.0,40.08,10.572,58.5,565,224,0
3.407,89.53,5.066,1547.5,39.95,13.09,79.2,1606,160,0
2.975,90.29,5.299,1537.8,43.73,10.069,40.9,1200,167,0
0.148,74.19,4.822,1481.8,48.68,11.621,79.3,644,109,0
3.025,64.92,4.173,1683.1,45.74,12.648,65.7,1432,260,0
2.656,54.14,4.245,1549.3,41.78,10.007,71.3,490,172,0
2.485,60.28,4.54,1403.2,46.31,9.377,34.5,459,296,0
2.189,61.26,4.66,1524.8,43.35,12.984,45.0,1437,242,0
3.399,88.78,4.006,1575.2,49.4,14.246,32.9,901,208,0
3.258,76.16,4.862,1441.2,46.67,11.842,48.6,338,242,0
1.882,78.9,4.543,1608.9,43.42,11.085,79.1,963,253,0
2.826,52.8,3.642,1538.2,46.16,12.311,35.3,1355,81,0
1.723,63.02,4.036,1265.8,51.58,12.111,58.1,1237,30,0
1.396,83.87,4.248,1530.0,42.15,12.486,30.3,1747,3,0
1.999,77.87,4.464,1459.4,47.01,6.944,65.6,345,193,0
3.19,73.53,5.445,1553.7,44.65,9.862,39.9,576,55,0
3.263,80.65,4.619,1594.4,47.13,10.31,36.5,1571,260,0
2.91,91.36,4.08,1519.5,41.73,12.302,46.9,1548,80,0
3.08,72.79,4.61,1666.5,45.55,12.372,68.6,943,53,0
2.913,75.69,4.324,1482.1,50.54,13.272,35.3,346,95,0
1.987,76.93,4.662,1562.5,40.31,12.515,41.5,1272,348,0
2.846,98.92,4.79,1580.5,38.35,9.399,30.4,1648,335,1
3.14,54.01,5.105,1490.3,38.54,14.894,78.4,325,256,0
3.103,81.83,4.488,1577.9,39.15,14.544,59.6,467,203,0
3.451,73.85,5.319,1440.5,47.98,9.484,66.0,91,210,0
3.067,80.67,4.954,1457.7,37.97,12.665,62.6,294,328,0
2.781,68.43,4.146,1368.8,43.51,10.809,37.2,1565,316,0
3.356,74.51,5.605,1524.1,48.09,12.278,59.7,524,125,0
2.479,82.11,4.663,1532.5,47.08,14.107,36.6,1683,6,0
1.795,106.13,4.082,1617.9,43.07,16.26,50.1,1673,124,1
2.37,83.08,5.326,1579.1,45.95,13.503,58.4,850,270,0
1.904,66.52,5.539,1471.5,45.54,12.59,57.9,1693,107,0
1.96,70.76,4.483,1382.2,43.88,11.32,36.0,259,259,0
2.384,70.47,4.248,1543.3,43.95,12.364,31.7,1111,318,0
1.866,57.04,4.414,1611.1,56.18,14.72,69.9,1182,69,0
2.254,71.7,4.857,1575.5,49.05,11.911,66.3,1518,37,0
0.985,82.33,5.139,1608.4,57.4,10.228,34.1,186,174,0
2.671,62.26,4.785,1478.8,42.52,8.761,36.4,344,187,0
2.501,85.48,4.551,1453.3,44.58,13.026,74.6,821,226,0
1.846,79.88,5.249,1426.3,38.34,12.495,68.5,741,257,0
3.027,67.66,4.344,1494.4,40.95,10.708,79.8,1540,196,0
3.25,73.58,5.015,1492.1,54.51,14.052,42.7,569,7,0
1.214,90.98,4.356,1520.7,42.39,11.156,54.4,950,50,0
1.89,82.34,4.716,1487.1,54.6,11.731,41.8,509,221,0
1.885,75.09,4.443,1486.6,38.78,11.967,61.1,1564,18,0
1.748,72.62,4.472,1422.3,39.73,11.298,35.8,16,349,0
3.164,75.77,4.311,1594.2,43.29,12.472,36.4,525,246,0
2.345,69.88,5.172,1507.7,44.68,14.303,33.6,200,30,0
2.288,53.95,4.134,1482.6,49.62,9.715,64.7,1208,79,0
0.897,95.42,4.13,1425.3,47.25,12.977,54.7,309,357,0
3.008,76.55,5.56,1366.8,42.92,12.344,60.9,1532,21,0
1.509,78.98,4.989,1630.8,44.33,12.308,74.0,1305,288,0
2.548,74.42,3.307,1555.5,43.4,13.744,67.0,1182,241,0
2.722,67.65,4.217,1337.6,40.43,12.099,53.1,1384,213,0
3.589,73.14,3.594,1576.3,40.56,12.96,79.2,259,199,1
1.453,59.01,4.025,1592.2,50.14,13.432,52.8,1181,164,0
0.084,97.77,2.931,1512.4,35.86,10.991,35.6,425,139,1
2.647,62.65,4.432,1659.8,53.09,12.598,79.6,1630,319,0
3.94,64.68,3.929,1521.7,43.29,11.498,31.1,779,284,0
3.491,70.6,4.53,1358.3,41.14,11.735,57.5,1045,12,0
2.668,87.88,3.687,1536.5,48.7,11.356,45.5,639,25,0
2.107,75.15,4.541,1524.5,52.43,12.942,55.2,1371,21,0
3.146,62.64,4.293,1439.7,50.59,12.163,57.9,920,348,0
1.721,87.54,5.251,1557.4,47.51,12.789,42.0,1012,75,0
2.881,82.31,5.206,1333.2,50.43,11.965,57.8,350,91,0
2.904,80.38,4.893,1599.1,36.42,8.792,67.8,961,328,0
3.348,82.16,4.337,1412.2,42.39,12.063,43.3,1409,265,0
4.708,98.94,5.493,1401.5,40.44,12.127,49.2,438,47,1
2.814,96.85,3.723,1488.6,51.12,12.485,43.4,456,169,0
2.093,68.13,3.798,1543.3,43.08,10.813,71.0,624,345,0
2.48,91.24,4.458,1516.4,49.23,9.609,66.2,1770,244,1
1.085,78.83,5.627,1425.7,47.68,13.249,73.6,1570,227,0
1.944,79.99,4.399,1449.4,40.69,11.453,38.5,1104,186,0
2.173,58.08,4.408,1386.7,42.07,12.342,33.7,1476,167,0
2.081,73.3,3.779,1477.5,51.47,11.437,36.0,1619,202,0
2.622,66.87,4.973,1607.5,41.12,11.988,38.1,1565,5,0
1.842,83.28,4.977,1499.6,45.62,11.101,56.7,1513,131,0
3.397,85.71,4.895,1585.9,41.09,10.064,78.5,643,244,0
2.5,54.26,4.185,1645.5,43.43,12.947,47.9,1547,90,0
2.493,74.78,4.147,1441.2,44.77,10.794,77.9,392,310,0
2.238,86.22,3.853,1481.3,41.09,12.328,31.9,574,125,0
2.624,73.13,4.542,1717.1,40.2,12.821,76.3,1383,241,0
3.16,82.29,3.96,1644.4,46.43,10.826,39.1,33,248,0
1.806,78.51,3.911,1332.8,40.78,9.592,75.6,1160,6,0
1.974,78.42,4.288,1538.7,40.95,16.852,32.8,921,87,0
2.257,72.29,4.255,1500.1,40.3,10.944,77.4,1624,85,0
1.423,62.83,4.231,1582.6,44.61,13.247,40.0,410,354,0
1.845,63.78,4.733,1425.5,49.72,15.879,45.1,1553,144,0
2.119,82.09,4.54,1416.0,52.53,13.58,54.5,1023,330,0
3.2,75.19,4.356,1432.4,41.37,11.399,49.0,1115,197,0
2.71,73.61,4.592,1442.8,55.75,11.866,63.4,413,362,0
2.655,70.76,4.004,1581.5,39.98,10.335,78.7,299,163,0
3.181,71.95,4.553,1381.9,50.42,13.763,60.3,1511,144,0
2.39,85.47,4.575,1437.7,41.39,13.133,66.1,1789,341,0
2.812,71.65,3.748,1321.1,40.65,10.971,34.4,73,0,0
2.417,61.59,4.998,1600.7,41.28,9.916,61.4,1742,119,0
2.712,82.44,4.059,1627.1,44.74,9.358,52.7,261,66,0
2.034,72.95,4.545,1467.3,47.9,13.973,74.3,690,354,0
0.549,75.31,5.082,1470.2,48.35,12.241,49.4,1336,48,0
2.393,91.08,4.963,1545.3,40.28,12.43,64.0,959,306,0
3.638,74.79,4.517,1647.4,40.05,10.354,41.4,732,326,1
3.241,77.89,4.319,1540.9,40.42,9.073,43.0,685,286,0
3.272,63.21,4.974,1430.2,44.44,13.925,48.8,1189,23,0
3.489,72.8,4.837,1338.1,43.95,12.084,45.2,840,210,0
2.571,81.1,4.191,1388.5,40.25,13.814,42.7,335,292,0
2.658,59.45,4.103,1507.3,46.35,11.228,32.5,1526,62,0
2.006,77.01,3.464,1434.5,56.31,11.526,71.8,732,55,0
2.247,76.01,4.577,1519.5,42.48,13.427,33.2,804,17,0
2.993,75.41,4.459,1444.7,42.83,13.465,74.4,1185,361,0
3.463,85.37,5.068,1394.2,47.8,13.595,36.3,390,76,0
2.388,78.34,4.68,1382.3,42.21,11.41,33.3,760,259,0
2.14,89.78,5.167,1656.2,48.34,13.229,58.2,883,120,0
2.5,65.06,4.151,1588.9,41.41,14.218,55.1,972,183,0
2.981,76.36,5.069,1673.1,54.16,11.79,54.6,1095,47,0
1.345,75.84,4.236,1554.0,46.72,10.973,58.7,941,146,0
0.663,64.31,4.889,1457.0,41.9,14.685,44.4,1116,281,0
2.06,84.56,3.771,1632.3,42.06,10.691,63.1,903,363,0
1.523,98.25,4.618,1496.7,42.43,13.259,55.1,1385,293,0
2.093,74.83,3.508,1522.1,51.86,11.883,46.7,1345,79,0
2.382,80.05,4.366,1495.7,38.66,8.317,71.3,1269,235,0
2.137,75.85,4.72,1205.3,41.66,14.257,66.4,24,228,0
3.662,67.86,4.24,1660.5,42.19,6.484,49.7,557,283,0
2.761,56.79,3.975,1549.1,44.92,8.032,72.4,701,60,0
2.74,67.94,4.923,1533.0,43.64,13.055,76.0,403,219,0
2.998,61.08,4.448,1493.8,37.54,13.054,56.8,1397,344,0
1.589,92.04,4.255,1516.3,43.0,10.725,40.7,1310,88,0
3.331,73.85,4.521,1440.3,44.5,12.296,75.8,441,263,0
2.439,71.54,5.818,1561.7,41.86,6.937,39.5,1619,227,0
3.036,83.89,5.077,1369.3,48.43,13.414,32.4,1758,102,0
1.643,63.78,5.081,1518.6,49.6,12.499,46.4,882,87,0
1.257,67.33,4.718,1556.2,44.61,11.909,66.3,1376,22,0
3.154,75.68,4.583,1480.1,46.15,12.042,76.2,926,292,0
2.801,85.29,3.302,1537.1,34.19,12.987,61.9,1243,266,0
1.778,80.02,4.161,1400.9,42.89,11.942,77.6,485,16,0
1.804,77.48,4.26,1403.4,50.02,8.252,34.6,1467,284,0
3.4,75.78,3.563,1523.7,42.88,16.393,33.0,1242,312,0
1.548,79.0,3.921,1567.9,41.31,14.402,60.2,1726,161,0
3.814,77.02,3.51,1312.5,56.39,9.43,78.3,1091,77,0
1.78,64.7,4.481,1552.2,54.1,11.31,55.1,31,121,0
3.011,75.46,4.909,1445.7,47.34,11.528,32.6,322,111,0
2.237,64.26,5.053,1480.7,50.69,14.158,41.1,1274,238,0
2.983,75.81,4.707,1366.0,33.87,7.681,42.2,566,209,0
2.065,70.19,4.018,1414.8,41.06,11.002,46.9,10,348,0
2.37,100.39,3.534,1596.6,42.65,8.479,32.2,678,1,0
2.533,74.6,3.622,1503.3,43.82,11.43,75.2,851,202,0
1.698,60.96,3.866,1461.7,42.55,11.055,55.8,927,286,0
3.093,73.66,4.056,1488.4,32.25,12.159,63.5,285,116,0
2.089,80.19,4.42,1548.9,46.93,10.79,33.4,153,299,0
2.317,91.73,3.993,1544.0,47.72,10.498,32.7,1568,345,1
1.705,69.11,4.669,1492.5,53.01,13.239,59.3,1553,113,0
0.45,59.18,4.384,1609.3,41.06,12.909,74.4,371,73,0
2.347,83.17,4.505,1597.0,40.65,13.103,56.4,301,240,0
4.43,61.19,5.07,1541.3,31.6,11.646,73.9,146,301,1
3.128,70.64,3.91,1505.5,43.53,10.857,70.5,1611,53,0
2.485,72.42,4.709,1565.7,49.51,11.762,33.8,1660,158,0
2.29,74.3,4.493,1531.4,41.94,13.002,40.1,1076,108,0
2.518,81.89,4.333,1606.1,55.72,7.646,62.9,1428,279,0
2.938,68.16,4.943,1590.0,43.72,12.788,52.2,702,152,0
1.555,72.26,4.94,1398.2,45.73,12.618,44.5,141,162,0
3.391,74.86,4.027,1391.4,38.18,12.124,50.9,1112,56,0
3.072,76.5,4.409,1429.9,46.44,11.701,52.3,1451,327,0
3.075,75.98,4.641,1597.6,35.1,6.868,75.5,84,324,0
2.851,79.36,4.363,1342.4,48.47,11.12,35.2,1267,213,0
2.516,83.44,4.793,1539.5,48.62,15.579,44.0,1130,27,0
3.038,78.93,4.641,1536.3,51.8,12.026,56.9,1628,203,0
2.973,79.54,5.416,1616.3,39.9,11.385,64.9,1379,32,0
2.217,59.18,3.735,1518.0,45.8,12.034,61.5,21,308,0
2.041,75.5,4.439,1365.7,47.82,12.71,77.1,1030,121,0
2.581,79.8,4.046,1404.1,47.21,13.318,69.8,967,15,0
3.739,82.29,4.802,1381.8,40.67,11.542,57.9,1245,153,0
1.509,68.08,3.691,1446.2,33.04,12.85,40.7,1111,342,0
1.326,68.41,4.673,1481.7,46.73,15.353,52.5,1716,217,0
2.632,69.26,4.185,1383.5,44.24,14.013,64.7,453,104,0
2.541,80.36,4.133,1647.1,42.17,16.681,71.9,342,76,0
2.639,85.34,3.777,1367.5,48.82,10.686,78.0,393,86,0
2.695,70.93,4.267,1634.6,44.78,15.352,60.3,1376,30,0
2.321,84.08,5.042,1618.5,38.4,10.419,56.3,1270,99,0
3.692,76.23,4.487,1589.8,35.34,12.707,30.9,1710,154,1
1.219,73.76,4.814,1430.6,39.36,13.465,33.6,1003,291,0
1.837,72.89,5.332,1534.2,56.97,10.978,37.8,1137,314,0
2.417,82.47,4.632,1372.3,48.61,12.176,32.7,971,105,0
1.185,78.26,4.221,1591.1,45.94,13.821,50.0,1607,229,0
2.359,97.76,4.734,1492.6,44.09,10.579,46.8,158,2,0
3.829,66.48,4.228,1459.1,43.76,15.339,61.9,811,221,0
2.517,80.18,4.248,1377.6,50.84,9.231,56.8,1261,120,0
2.685,69.71,3.74,1252.2,42.55,15.879,59.8,699,159,0
1.492,66.31,4.963,1396.1,47.88,14.003,53.6,1267,270,0
2.007,74.89,4.307,1611.3,43.26,11.821,43.9,166,330,0
2.2,76.37,4.591,1459.7,54.7,11.195,77.6,34,193,0
2.246,104.18,3.982,1483.1,48.71,10.986,34.3,255,217,0
3.525,73.16,4.718,1565.6,51.23,11.728,76.9,302,190,0
2.946,63.7,4.119,1680.6,42.08,11.903,45.6,220,251,0
1.611,77.73,4.429,1632.5,50.29,14.51,55.6,1056,225,0
2.697,54.25,4.939,1402.8,43.44,15.937,35.4,935,0,0
2.899,74.08,4.895,1305.7,45.55,12.399,33.5,1793,132,0
3.412,75.16,4.489,1736.0,53.18,10.309,51.5,509,89,0
3.764,82.95,3.616,1726.9,39.79,10.909,67.1,1506,5,1
1.688,84.74,5.996,1518.8,46.02,11.634,43.5,1257,243,0
1.851,69.96,5.373,1373.0,47.19,9.94,58.1,953,132,0
1.494,73.49,4.861,1596.3,47.6,9.642,43.9,215,115,0
2.313,67.34,4.123,1489.2,42.75,16.194,49.4,1266,72,0
2.873,63.72,4.443,1488.7,55.43,12.605,75.3,245,155,0
3.29,78.1,4.228,1589.4,38.53,10.334,72.8,20,210,0
2.439,62.26,5.132,1533.4,52.29,13.633,55.8,210,68,0
2.244,70.85,4.631,1381.4,51.08,9.643,41.9,1746,299,0
2.621,65.05,4.108,1467.5,54.5,9.808,39.7,426,143,0
1.832,80.5,4.265,1566.1,37.06,10.394,77.7,1000,198,0
4.172,93.01,5.061,1551.0,40.66,15.309,40.1,981,205,1
1.214,61.98,5.3,1526.2,52.46,11.494,70.4,72,200,0
2.648,56.47,5.264,1593.3,35.61,7.117,48.4,1698,238,0
4.119,73.75,4.879,1463.8,36.97,14.42,79.3,178,67,0
2.505,75.16,4.374,1517.9,42.56,11.387,48.4,1547,170,0
2.348,77.19,2.879,1162.4,45.96,8.301,47.6,299,296,0
2.214,70.54,4.649,1455.0,52.96,11.367,61.9,266,69,0
2.356,72.99,4.499,1576.4,44.07,13.042,78.1,520,286,0
3.598,78.68,4.57,1461.0,41.96,12.808,78.8,1519,16,1
0.731,85.4,4.527,1453.4,46.56,15.597,65.4,275,136,0
3.727,55.45,3.837,1395.9,47.35,10.294,67.7,1729,218,1
1.361,71.31,4.779,1600.3,47.21,12.093,58.2,948,310,0
2.287,77.14,4.816,1554.8,44.11,10.601,67.8,1795,5,0
2.157,65.82,4.841,1582.5,35.22,8.916,73.0,53,197,0
2.971,92.31,4.973,1327.4,40.41,13.771,54.3,812,131,0
1.222,68.65,4.802,1484.0,52.1,12.927,61.0,1632,362,0
2.87,74.59,4.295,1472.0,45.94,12.567,56.9,1424,343,0
4.119,80.56,4.465,1471.9,43.39,12.854,58.1,1438,183,1
1.409,69.09,4.546,1438.4,50.59,10.629,74.5,1628,17,0
2.652,56.53,4.554,1465.4,39.35,9.989,47.8,1680,212,0
1.97,70.71,4.999,1585.0,43.87,12.075,40.4,489,47,0
2.841,85.29,4.822,1308.7,45.69,14.322,52.8,502,28,0
2.515,71.63,5.539,1677.7,42.79,15.216,40.4,307,152,0
1.987,66.54,5.603,1548.4,45.5,13.591,54.9,417,331,0
2.89,84.26,4.54,1495.8,44.06,12.058,75.2,509,237,0
3.943,71.69,2.582,1590.7,38.0,12.54,60.9,921,318,1
2.347,69.9,5.118,1354.8,45.91,12.023,72.8,1554,264,0
3.076,76.49,4.23,1433.5,38.36,9.948,38.3,638,198,0
1.465,82.71,4.099,1487.9,45.83,12.049,75.0,666,13,0
1.735,98.82,4.301,1636.6,51.87,9.33,60.1,6,275,0
2.878,83.27,4.277,1495.4,43.59,11.752,31.6,422,9,0
3.687,86.6,4.806,1545.0,39.14,15.272,61.7,1475,138,1
2.784,69.94,3.72,1441.0,44.37,13.646,77.6,1451,166,0
2.25,64.74,3.961,1548.7,40.84,10.154,34.0,390,146,0
2.499,75.62,4.672,1667.7,47.97,11.855,59.1,334,244,0
1.5,76.07,4.811,1599.6,44.26,10.331,75.8,1472,69,0
2.984,64.21,4.821,1491.9,53.55,11.875,30.5,338,327,0
3.206,73.25,4.106,1567.5,50.81,14.082,61.5,848,320,0
2.138,78.99,4.011,1557.8,44.23,13.306,53.7,1112,103,0
2.124,78.6,4.247,1550.7,48.58,16.968,47.3,269,228,0
2.713,80.04,4.62,1611.2,43.03,14.385,61.4,65,315,0
2.151,77.91,5.243,1610.4,45.17,12.408,32.6,678,137,0
2.447,69.93,3.476,1487.3,43.19,13.354,67.7,1088,318,0
4.18,69.86,4.39,1564.2,48.83,11.595,30.2,1294,35,0
2.302,63.01,3.834,1461.7,52.16,9.745,45.3,657,117,0
2.213,92.85,3.674,1407.7,48.99,14.612,55.2,1401,254,0
1.982,75.13,4.983,1473.1,49.61,14.018,48.9,781,312,0
3.095,72.75,4.772,1492.4,49.62,11.518,45.4,329,334,0
2.355,65.71,4.725,1333.8,47.76,12.548,71.5,518,19,0
1.981,104.36,4.961,1586.0,39.3,14.482,76.7,1657,297,0
3.557,64.27,4.26,1223.3,53.5,13.693,73.7,862,20,0
3.636,70.71,4.284,1771.5,54.02,9.074,56.1,421,255,0
2.02,79.16,5.593,1650.2,43.83,12.487,74.2,1337,247,0
1.007,81.0,4.377,1473.9,43.15,11.665,76.0,309,165,0
3.306,84.58,4.868,1500.9,48.06,14.226,50.5,814,348,0
1.952,93.08,4.503,1530.3,47.75,14.062,44.2,846,254,0
3.133,80.06,3.576,1441.1,43.99,14.637,34.9,1668,77,0
0.924,64.44,3.478,1519.3,38.75,9.764,54.0,962,279,0
3.214,72.43,4.211,1485.6,46.53,10.432,77.3,1213,281,0
1.531,78.08,5.028,1490.6,47.76,14.228,58.0,721,364,0
3.085,95.68,4.894,1518.1,48.63,10.817,63.4,1066,33,0
2.511,61.02,4.957,1368.6,46.75,8.957,35.6,590,98,0
1.737,87.03,4.006,1504.0,43.64,13.065,37.2,320,142,0
2.174,76.8,5.308,1516.3,49.97,10.906,53.2,1011,54,0
3.049,83.38,4.018,1512.9,45.33,15.58,77.6,1681,2,0
2.585,73.98,4.606,1478.4,42.68,12.592,48.0,445,331,0
2.968,66.58,4.495,1613.8,44.1,12.321,73.9,1398,218,0
4.081,82.51,4.413,1464.6,36.27,11.262,36.0,286,210,0
1.249,81.54,5.169,1522.7,44.09,15.182,60.9,171,304,0
3.794,84.72,4.147,1629.7,48.44,12.717,60.0,1629,148,1
2.583,74.87,3.825,1492.1,46.7,11.183,73.0,263,231,0
1.781,69.0,4.51,1521.4,52.6,10.412,30.2,942,87,0
1.436,59.41,4.3,1490.4,43.69,11.853,39.5,1559,210,0
2.349,83.19,6.189,1623.7,47.44,10.045,41.0,142,222,0
3.237,79.24,4.838,1474.2,48.96,14.058,77.5,1172,295,0
2.398,65.34,4.295,1628.3,56.71,8.383,37.7,1464,147,0
3.709,69.61,3.972,1489.6,45.72,11.721,31.8,628,206,1
1.339,70.33,3.56,1414.1,39.78,13.22,56.7,593,359,0
2.49,60.17,3.987,1567.9,49.24,12.684,56.4,416,226,0
1.498,66.82,4.557,1469.5,54.33,10.565,72.2,25,359,0
2.791,63.66,5.214,1562.1,43.39,13.321,77.4,627,183,0
3.21,70.88,5.061,1227.1,49.21,10.228,56.9,94,40,0
2.163,67.61,4.615,1500.5,51.14,11.955,76.5,305,181,0
0.417,58.73,4.338,1454.0,50.09,13.304,66.3,185,43,0
2.659,95.23,4.634,1393.7,45.63,12.926,43.2,283,209,0
2.849,87.53,4.241,1444.7,41.51,10.65,76.4,1179,336,0
2.823,67.21,5.359,1442.6,44.59,14.395,63.4,686,249,0
3.489,77.72,4.405,1495.2,47.29,12.173,50.7,863,83,0
1.643,79.17,4.457,1363.3,49.54,13.486,64.0,685,138,0
3.044,86.91,3.392,1531.6,46.67,15.058,50.1,666,230,0
3.454,66.81,4.402,1636.6,43.1,14.235,35.7,1038,11,0
1.077,85.92,4.918,1528.1,47.78,14.24,65.9,890,272,0
2.756,69.52,3.966,1580.9,49.3,12.385,71.2,816,89,0
2.097,61.64,4.125,1609.5,46.9,13.588,66.4,1664,24,0
2.435,82.24,4.896,1623.6,40.82,12.427,41.5,341,25,0
2.778,87.91,3.762,1687.0,44.09,9.581,77.8,604,152,0
2.11,100.88,5.029,1450.1,49.74,12.605,31.3,1807,59,0
1.959,63.0,4.234,1428.2,38.08,12.513,46.6,734,59,0
2.527,81.99,4.306,1578.3,34.53,13.167,43.0,1497,282,0
1.63,70.9,3.938,1570.8,52.54,11.744,32.4,819,170,0
1.631,82.83,4.689,1577.6,47.56,10.477,50.3,907,75,0
3.043,60.3,5.73,1688.9,48.03,13.313,61.2,1132,275,0
1.581,62.37,4.891,1501.1,39.62,9.373,74.1,1355,207,0
3.033,67.24,4.068,1542.6,48.69,14.918,79.5,540,154,0
2.87,75.79,5.068,1402.0,46.38,11.537,70.4,439,179,0
1.119,68.59,4.342,1713.5,37.08,12.491,53.4,1733,81,0
1.958,81.59,5.187,1466.3,52.12,13.117,66.2,988,9,0
3.455,85.27,4.903,1469.2,45.79,13.181,72.2,1736,242,0
1.715,81.0,3.028,1465.3,43.02,9.182,53.3,666,177,0
2.128,91.19,3.998,1435.5,43.11,13.648,69.3,384,285,0
2.87,79.16,4.972,1427.1,34.92,12.606,54.1,582,256,0
3.127,62.83,4.576,1447.6,47.97,10.729,49.3,160,309,0
2.299,88.63,3.988,1363.4,46.31,10.501,56.3,432,3,0
2.022,68.95,4.183,1421.5,44.03,11.332,63.8,1420,214,0
3.638,84.1,3.547,1694.9,51.39,9.403,66.3,615,29,0
3.891,90.74,4.456,1573.6,38.08,15.445,47.8,488,345,1
3.283,79.57,5.605,1592.6,42.02,14.972,58.6,1772,64,0
2.568,60.04,4.902,1617.7,40.75,12.903,75.5,1213,123,0
1.853,65.82,5.595,1683.4,43.61,11.553,78.8,1442,284,0
1.836,88.23,4.941,1322.9,45.34,11.606,41.4,343,152,0
2.918,73.31,5.014,1377.0,47.15,13.516,39.6,1385,39,0
2.835,75.8,5.487,1419.6,43.27,15.516,63.8,109,25,0
3.621,82.59,4.689,1453.0,40.61,10.859,50.7,849,272,0
3.02,81.96,4.406,1469.9,53.43,9.765,31.2,301,158,0
1.298,77.79,5.016,1455.3,57.06,15.095,47.3,1392,188,0
3.342,72.91,5.227,1521.9,45.72,8.426,70.3,1279,263,0
1.702,71.87,4.26,1503.5,41.22,9.983,69.9,1340,68,0
2.193,83.58,4.139,1427.7,52.38,11.506,54.7,705,0,0
2.7,80.54,4.569,1282.4,37.77,8.879,53.6,1095,78,0
4.097,72.43,4.916,1400.7,43.33,14.224,59.0,269,227,0
4.988,85.82,4.899,1445.1,41.52,13.714,41.0,1525,326,1
2.985,73.71,3.788,1475.3,39.2,10.85,56.3,1233,45,0
2.353,66.48,5.456,1387.0,43.6,14.559,30.6,478,107,0
2.928,67.41,4.179,1450.9,40.68,14.899,53.8,176,354,0
3.21,65.21,4.367,1386.9,45.06,11.774,46.8,239,123,0
2.243,72.28,4.049,1487.4,45.14,11.099,63.7,893,147,0
3.936,87.34,5.849,1392.7,41.89,16.519,61.9,610,251,0
2.684,66.95,4.621,1415.1,43.15,13.442,49.0,859,1,0
2.898,76.88,4.075,1369.1,43.85,12.513,30.4,1466,221,0
3.033,68.43,4.932,1484.6,49.05,14.727,42.6,1625,188,0
2.837,72.4,4.885,1413.4,44.26,12.604,61.7,1788,70,0
3.171,59.9,4.406,1590.7,49.12,10.989,33.6,492,358,0
2.006,72.79,4.92,1540.6,47.93,12.16,35.4,99,332,0
2.053,73.06,4.087,1493.0,47.86,14.077,62.4,329,96,0
1.62,80.4,4.254,1420.3,51.94,8.016,67.8,1350,231,0
2.852,77.23,3.495,1538.1,39.4,11.424,46.1,445,29,0
3.123,63.02,3.838,1569.1,42.63,14.766,54.5,1690,29,0
2.866,85.84,5.404,1514.3,53.82,10.976,77.3,998,214,0
3.84,77.1,5.321,1660.4,43.71,15.092,77.3,295,172,0
2.496,76.98,4.533,1546.0,30.92,14.829,45.4,442,279,0
3.035,74.91,5.331,1591.4,43.99,11.869,70.5,795,210,0
1.627,69.82,4.42,1513.4,45.67,10.863,59.7,891,316,0
2.19,77.18,4.378,1567.6,31.91,11.425,78.8,31,124,0
3.056,79.76,4.528,1420.3,51.67,17.329,53.9,1155,79,0
3.179,57.53,4.438,1454.2,41.43,15.749,68.7,1752,183,0
2.265,69.61,4.392,1534.9,46.64,12.251,68.4,1551,14,0
2.443,72.45,5.072,1534.2,43.87,10.784,54.9,438,10,0
1.286,77.56,4.575,1550.8,38.56,12.234,69.8,1350,341,0
2.214,86.93,4.856,1610.0,39.65,12.488,43.1,1291,88,0
3.212,67.28,5.016,1357.5,40.32,9.513,36.1,286,2,0
2.96,70.02,4.694,1402.6,50.43,12.16,51.3,291,23,0
2.901,69.87,4.015,1523.0,44.26,14.645,77.2,368,88,0
2.54,66.98,3.824,1427.6,42.39,8.401,55.0,486,8,0
2.506,71.53,4.574,1837.8,40.33,13.653,61.8,555,45,0
1.972,82.71,4.414,1551.6,50.98,14.75,61.2,168,93,0
3.059,64.46,4.544,1492.2,52.32,10.879,36.6,1495,70,0
2.837,79.28,4.492,1448.5,50.92,15.388,49.5,1791,187,0
2.894,57.98,5.792,1452.0,47.46,10.619,65.3,1194,138,0
2.079,69.39,3.835,1503.0,46.45,12.882,78.6,771,9,0
0.777,71.71,3.505,1511.2,38.92,11.386,38.4,1370,2,0
3.378,91.75,4.666,1454.3,43.77,11.386,50.5,78,18,0
2.117,72.25,4.312,1472.7,41.58,10.765,34.8,851,129,0
1.81,52.99,4.658,1634.4,35.87,13.397,42.1,1109,220,0
3.055,55.01,4.792,1638.5,50.29,13.698,48.8,892,129,0
2.186,75.34,5.142,1525.2,41.52,11.871,57.0,661,112,0
3.348,81.14,3.746,1365.9,50.98,9.28,41.5,1225,137,0
